molten_volume,count,working,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,sleeve_temperature,physical_strength,Coolant_temperature,tryshot_signal,EMS_operation_time,mold_code,passorfail
101.0,85,가동,700.0,120,121,110.0,112.0,330.0,39.0,176.0,127.0,180.0,269.0,458.0,704.0,37.0,A,23,8722,0.0
-1.0,85,가동,729.0,119,120,110.0,112.0,321.0,54.0,223.0,158.0,132.0,214.0,209.0,722.0,34.0,A,6,8412,0.0
77.0,213,가동,729.0,122,125,105.0,107.0,324.0,49.0,199.0,179.0,247.0,246.0,444.0,692.0,34.0,A,23,8722,0.0
55.0,215,가동,728.0,118,142,105.0,107.0,331.0,46.0,187.0,131.0,152.0,205.0,522.0,683.0,29.0,A,23,8917,0.0
51.0,294,가동,729.0,119,121,110.0,112.0,330.0,49.0,180.0,118.0,185.0,276.0,484.0,698.0,39.0,A,23,8722,0.0
-1.0,80,가동,707.6027529582226,118,361,140.0,144.0,333.0,47.0,221.0,141.0,162.0,153.0,505.0,683.0,35.0,A,23,8412,0.0
85.0,128,가동,717.0,115,118,110.0,112.0,329.0,45.0,183.0,182.0,261.0,179.0,427.0,701.0,32.0,A,23,8917,0.0
47.0,35,가동,711.0,116,120,115.0,117.0,152.0,48.0,196.0,133.0,182.0,145.0,480.0,690.0,30.0,A,23,8600,1.0
33.0,169,가동,718.0,136,129,110.0,112.0,330.0,43.0,172.0,131.0,172.0,257.0,457.0,696.0,38.0,A,23,8722,0.0
-1.0,210,가동,648.0,123,125,110.0,112.0,330.0,54.0,233.0,205.0,236.0,216.0,479.0,703.0,31.0,A,23,8573,0.0
-1.0,30,가동,707.6027529582226,117,120,140.0,144.0,333.0,51.0,181.0,140.0,168.0,148.0,509.0,714.0,30.0,A,23,8412,0.0
59.0,105,가동,729.0,120,122,105.0,107.0,324.0,52.0,196.0,166.0,197.0,245.0,455.0,693.0,33.0,A,23,8722,0.0
-1.0,63,가동,731.0,117,124,110.0,112.0,322.0,56.0,208.0,113.0,121.0,200.0,414.0,715.0,32.0,A,6,8412,0.0
48.0,209,가동,711.0,117,132,115.0,117.0,325.0,53.0,280.0,170.0,258.0,209.0,499.0,693.0,31.0,A,23,8600,0.0
-1.0,272,가동,729.0,119,120,110.0,111.0,312.0,54.0,216.0,160.0,133.0,213.0,383.0,729.0,32.0,A,6,8412,0.0
42.0,68,가동,729.0,194,130,105.0,107.0,325.0,46.0,178.0,136.0,192.0,190.0,429.0,688.0,32.0,A,23,8722,0.0
-1.0,119,가동,733.0,120,121,110.0,112.0,326.0,56.0,234.0,199.0,227.0,209.0,477.0,709.0,31.0,A,23,8573,0.0
-1.0,38,가동,729.0,114,119,110.0,112.0,331.0,53.0,232.0,198.0,229.0,210.0,482.0,700.0,31.0,A,23,8573,0.0
-1.0,177,가동,707.6027529582226,118,121,140.0,144.0,333.0,50.0,176.0,147.0,170.0,122.0,512.0,679.0,35.0,A,23,8412,0.0
66.0,249,가동,729.0,117,118,110.0,112.0,324.0,55.0,182.0,181.0,258.0,182.0,431.0,706.0,32.0,A,23,8722,0.0
-1.0,21,가동,729.0,136,117,110.0,112.0,333.0,54.0,218.0,141.0,119.0,210.0,175.0,696.0,32.0,A,6,8412,0.0
-1.0,133,가동,712.0,118,119,110.0,112.0,331.0,56.0,132.0,157.0,220.0,137.0,493.0,703.0,26.0,A,23,8917,0.0
-1.0,28,가동,731.0,125,125,100.0,101.0,332.0,47.0,225.0,140.0,186.0,163.0,486.0,710.0,32.0,A,3,8917,0.0
-1.0,111,가동,719.0,201,116,100.0,102.0,332.0,47.0,250.0,156.0,194.0,190.0,564.0,713.0,33.0,A,23,8412,0.0
95.0,22,가동,707.0,117,119,110.0,112.0,331.0,40.0,169.0,126.0,297.0,178.0,470.0,708.0,34.0,A,23,8722,0.0
82.0,269,가동,710.0,117,120,115.0,117.0,325.0,44.0,228.0,197.0,145.0,171.0,503.0,683.0,32.0,A,23,8600,0.0
98.0,223,가동,724.0,122,122,110.0,112.0,330.0,46.0,169.0,123.0,189.0,262.0,490.0,704.0,30.0,A,23,8722,0.0
40.0,42,가동,728.0,123,125,105.0,106.0,325.0,53.0,118.0,181.0,199.0,196.0,313.0,647.0,33.0,A,23,8722,0.0
-1.0,34,가동,711.0,122,123,110.0,112.0,331.0,47.0,103.0,164.0,223.0,144.0,477.0,711.0,33.0,A,23,8917,0.0
26.0,245,가동,710.0,118,120,110.0,112.0,325.0,55.0,165.0,134.0,162.0,145.0,476.0,704.0,32.0,A,23,8412,0.0
53.0,133,가동,731.0,124,129,105.0,165.0,324.0,39.0,185.0,145.0,204.0,195.0,442.0,687.0,34.0,A,23,8722,0.0
-1.0,17,가동,684.0,119,119,110.0,112.0,330.0,55.0,102.0,157.0,230.0,139.0,486.0,706.0,31.0,A,23,8917,0.0
-1.0,228,가동,731.0,113,116,100.0,102.0,333.0,51.0,128.0,155.0,211.0,191.0,497.0,709.0,32.0,A,3,8412,0.0
66.0,58,가동,719.0,121,123,110.0,112.0,332.0,47.0,173.0,130.0,302.0,185.0,474.0,706.0,37.0,A,23,8722,0.0
84.0,173,가동,709.0,117,122,105.0,107.0,331.0,44.0,202.0,138.0,159.0,213.0,518.0,658.0,29.0,A,23,8917,0.0
49.0,126,가동,730.0,117,119,110.0,112.0,329.0,47.0,209.0,190.0,274.0,188.0,448.0,703.0,31.0,A,23,8917,0.0
47.0,219,가동,731.0,142,130,104.0,106.0,325.0,47.0,186.0,146.0,202.0,198.0,434.0,687.0,33.0,A,23,8722,0.0
-1.0,189,가동,714.0,98,120,111.0,110.0,310.0,45.0,213.0,103.0,220.0,137.0,470.0,707.1352811466372,29.0,A,25,8412,0.0
60.0,17,가동,731.0,118,120,110.0,112.0,329.0,52.0,148.0,155.0,214.0,156.0,422.0,706.0,28.0,A,23,8917,0.0
-1.0,165,가동,713.0,119,114,110.0,112.0,331.0,40.0,102.0,173.0,229.0,146.0,487.0,711.0,34.0,A,23,8917,0.0
81.0,221,가동,714.0,117,119,110.0,112.0,329.0,52.0,200.0,184.0,260.0,178.0,416.0,701.0,29.0,A,23,8917,0.0
-1.0,28,가동,732.0,120,120,110.0,112.0,327.0,52.0,178.0,160.0,201.0,168.0,477.0,703.0,31.0,A,3,8917,0.0
45.0,168,가동,720.0,126,125,110.0,112.0,331.0,49.0,178.0,128.0,305.0,191.0,457.0,703.0,38.0,A,23,8722,0.0
44.0,8,가동,729.0,113,118,109.0,112.0,329.0,50.0,59.0,131.0,116.0,102.0,300.0,706.0,18.0,D,23,8917,1.0
-1.0,317,가동,731.0,124,122,110.0,112.0,312.0,55.0,206.0,158.0,128.0,205.0,388.0,727.0,32.0,A,6,8412,0.0
-1.0,278,가동,732.0,117,118,110.0,115.0,332.0,54.0,223.0,124.0,136.0,219.0,381.0,710.0,34.0,A,6,8412,0.0
-1.0,21,가동,730.0,124,124,110.0,112.0,325.0,48.0,266.0,111.0,229.0,198.0,474.0,696.0,24.0,A,23,8573,0.0
49.0,159,가동,730.0,119,120,110.0,114.0,329.0,48.0,189.0,185.0,259.0,181.0,416.0,695.0,32.0,A,23,8917,0.0
-1.0,160,가동,709.0,118,119,110.0,112.0,330.0,49.0,103.0,181.0,228.0,147.0,477.0,712.0,32.0,A,23,8917,0.0
-1.0,11,가동,729.0,120,121,110.0,112.0,330.0,56.0,221.0,149.0,198.0,178.0,480.0,679.0,26.0,A,23,8573,0.0
72.0,241,가동,731.0,116,119,110.0,112.0,329.0,54.0,181.0,180.0,255.0,180.0,428.0,704.0,31.0,A,23,8722,0.0
101.0,236,가동,728.0,115,121,105.0,107.0,330.0,50.0,175.0,134.0,166.0,196.0,416.0,690.0,32.0,A,23,8722,0.0
82.0,110,가동,724.0,119,121,110.0,114.0,329.0,52.0,191.0,183.0,193.0,294.0,369.0,700.0,31.0,A,23,8917,0.0
-1.0,27,가동,731.0,120,120,110.0,112.0,330.0,53.0,206.0,158.0,199.0,166.0,479.0,710.0,31.0,A,3,8917,0.0
41.0,172,가동,729.0,122,122,110.0,112.0,329.0,51.0,104.0,184.0,191.0,303.0,368.0,687.0,31.0,A,23,8917,0.0
49.0,279,가동,730.0,119,121,110.0,112.0,329.0,53.0,209.0,192.0,279.0,191.0,447.0,696.0,32.0,A,23,8917,0.0
39.0,47,가동,708.0,125,121,115.0,117.0,325.0,43.0,225.0,198.0,204.0,174.0,517.0,695.0,31.0,A,23,8600,0.0
-1.0,223,가동,730.0,121,121,110.0,113.0,332.0,49.0,219.0,162.0,133.0,217.0,180.0,717.0,35.0,A,6,8412,0.0
50.0,8,가동,728.0,117,119,110.0,112.0,329.0,47.0,162.0,166.0,222.0,160.0,411.0,707.0,25.0,A,23,8917,0.0
-1.0,140,가동,732.0,148,119,110.0,111.0,312.0,52.0,170.0,156.0,116.0,176.0,359.0,732.0,34.0,A,6,8412,0.0
43.0,17,가동,721.0,115,117,110.0,112.0,329.0,53.0,159.0,167.0,234.0,165.0,413.0,704.0,29.0,A,23,8917,0.0
-1.0,37,가동,707.6027529582226,119,122,140.0,144.0,333.0,52.0,182.0,141.0,163.0,241.0,517.0,678.0,34.0,A,23,8412,0.0
96.0,266,가동,706.0,115,118,110.0,113.0,329.0,41.0,179.0,179.0,253.0,178.0,434.0,701.0,31.0,A,23,8917,0.0
-1.0,102,가동,711.0,121,123,110.0,112.0,331.0,53.0,103.0,175.0,223.0,147.0,480.0,707.0,35.0,A,23,8917,0.0
91.0,123,가동,706.0,122,123,100.0,102.0,331.0,41.0,171.0,120.0,239.0,293.0,478.0,706.0,32.0,A,23,8722,0.0
67.0,60,가동,727.0,115,118,110.0,112.0,329.0,43.0,182.0,180.0,261.0,182.0,438.0,703.0,33.0,A,23,8917,0.0
60.0,83,가동,731.0,118,119,105.0,107.0,324.0,48.0,208.0,184.0,221.0,252.0,560.0,688.0,34.0,A,23,8722,0.0
49.0,111,가동,730.0,123,125,104.0,107.0,324.0,50.0,203.0,179.0,215.0,263.0,516.0,692.0,34.0,A,23,8722,0.0
-1.0,167,가동,731.0,122,122,110.0,112.0,315.0,51.0,208.0,148.0,120.0,202.0,389.0,705.0,32.0,A,6,8412,0.0
60.0,279,가동,722.0,139,120,100.0,101.0,331.0,40.0,233.0,176.0,253.0,162.0,511.0,704.0,34.0,A,23,8722,0.0
37.0,60,가동,730.0,119,121,110.0,112.0,330.0,48.0,175.0,121.0,179.0,266.0,485.0,700.0,36.0,A,23,8722,0.0
-1.0,8,가동,731.0,113,118,100.0,101.0,329.0,55.0,22.0,79.0,178.0,90.0,484.0,712.0,33.0,A,3,8917,0.0
58.0,15,가동,729.0,140,118,110.0,112.0,329.0,50.0,151.0,166.0,223.0,160.0,406.0,702.0,29.0,A,23,8917,0.0
41.0,57,가동,731.0,116,117,110.0,112.0,329.0,54.0,181.0,179.0,258.0,180.0,429.0,704.0,30.0,A,23,8917,0.0
-1.0,269,가동,712.0,116,119,110.0,112.0,331.0,54.0,102.0,173.0,180.0,146.0,482.0,688.0,33.0,A,23,8917,0.0
98.0,35,가동,719.0,127,129,105.0,106.0,325.0,44.0,186.0,154.0,195.0,224.0,458.0,690.0,27.0,A,23,8722,0.0
50.0,312,가동,728.0,118,121,110.0,112.0,330.0,48.0,181.0,128.0,194.0,271.0,489.0,704.0,39.0,A,23,8722,0.0
88.0,39,가동,706.0,115,118,110.0,112.0,329.0,44.0,175.0,175.0,253.0,177.0,432.0,703.0,29.0,A,23,8917,0.0
-1.0,215,가동,730.0,122,125,110.0,112.0,332.0,53.0,236.0,205.0,226.0,213.0,481.0,703.0,31.0,A,23,8573,0.0
-1.0,67,가동,728.0,156,121,100.0,102.0,324.0,46.0,260.0,154.0,204.0,192.0,575.0,712.0,34.0,A,23,8412,0.0
-1.0,26,가동,731.0,121,122,110.0,112.0,331.0,56.0,235.0,188.0,207.0,205.0,579.0,713.0,31.0,A,23,8573,0.0
95.0,97,가동,699.0,117,119,110.0,112.0,331.0,48.0,175.0,162.0,300.0,187.0,456.0,705.0,38.0,A,23,8722,0.0
-1.0,32,가동,728.0,127,128,109.0,112.0,330.0,45.0,142.0,74.0,162.0,206.0,515.0,707.0,36.0,A,23,8722,0.0
95.0,46,가동,716.0,119,121,110.0,113.0,331.0,42.0,166.0,122.0,166.0,255.0,459.0,701.0,34.0,A,23,8722,0.0
-1.0,273,가동,712.0,123,123,110.0,112.0,331.0,48.0,231.0,196.0,101.0,209.0,535.0,713.0,31.0,A,23,8573,0.0
-1.0,62,가동,734.0,121,121,110.0,112.0,328.0,47.0,271.0,117.0,238.0,205.0,474.0,702.0,26.0,A,23,8573,0.0
-1.0,230,가동,731.0,121,121,100.0,101.0,331.0,55.0,273.0,164.0,215.0,201.0,577.0,716.0,34.0,A,23,8412,0.0
-1.0,54,가동,731.0,116,119,110.0,113.0,331.0,52.0,227.0,184.0,203.0,204.0,296.0,706.0,29.0,A,23,8573,0.0
-1.0,264,가동,723.0,205,116,110.0,114.0,332.0,49.0,206.0,139.0,129.0,200.0,361.0,724.0,34.0,A,6,8412,0.0
-1.0,194,가동,732.0,113,118,100.0,102.0,333.0,49.0,128.0,157.0,214.0,199.0,490.0,713.0,33.0,A,3,8412,0.0
89.0,45,가동,709.0,117,120,115.0,117.0,325.0,49.0,225.0,169.0,266.0,215.0,508.0,691.0,31.0,A,23,8600,0.0
-1.0,161,가동,731.0,121,122,110.0,112.0,331.0,55.0,238.0,198.0,93.0,214.0,491.0,712.0,34.0,A,23,8573,0.0
-1.0,215,가동,716.0,123,122,110.0,114.0,330.0,52.0,238.0,204.0,165.0,221.0,479.0,697.0,32.0,A,23,8573,0.0
77.0,90,가동,719.0,117,119,110.0,112.0,329.0,47.0,195.0,184.0,260.0,181.0,438.0,700.0,30.0,A,23,8917,0.0
-1.0,228,가동,730.0,119,122,110.0,112.0,331.0,52.0,241.0,198.0,215.0,213.0,580.0,714.0,33.0,A,23,8573,0.0
37.0,271,가동,720.0,118,119,110.0,114.0,330.0,48.0,179.0,124.0,185.0,274.0,458.0,703.0,39.0,A,23,8722,0.0
90.0,153,가동,714.0,119,121,110.0,112.0,329.0,48.0,199.0,184.0,195.0,300.0,368.0,702.0,31.0,A,23,8917,0.0
-1.0,34,가동,730.0,117,136,110.0,113.0,320.0,52.0,200.0,118.0,122.0,198.0,361.0,702.0,32.0,A,6,8412,0.0
-1.0,163,가동,694.0,119,119,110.0,113.0,330.0,54.0,102.0,187.0,256.0,152.0,484.0,710.0,35.0,A,23,8917,0.0
77.0,184,가동,719.0,119,122,110.0,112.0,331.0,48.0,177.0,132.0,306.0,188.0,472.0,707.0,38.0,A,23,8722,0.0
-1.0,2,가동,730.0,121,118,109.0,113.0,165.0,53.0,150.0,143.0,65.0,99.0,83.0,683.0,27.0,D,6,8412,1.0
-1.0,68,가동,712.0,121,120,110.0,112.0,332.0,56.0,234.0,193.0,146.0,210.0,480.0,716.0,32.0,A,23,8573,0.0
-1.0,5,가동,731.0,119,112,110.0,112.0,159.0,48.0,206.0,137.0,85.0,171.0,149.0,704.0,27.0,D,6,8412,1.0
58.0,204,가동,729.0,121,123,105.0,108.0,324.0,50.0,207.0,177.0,219.0,255.0,385.0,666.0,32.0,A,23,8722,0.0
-1.0,60,가동,709.0,123,126,140.0,144.0,333.0,48.0,202.0,141.0,162.0,241.0,509.0,714.0,30.0,A,23,8412,0.0
92.0,286,가동,717.0,131,133,105.0,106.0,324.0,46.0,202.0,178.0,216.0,253.0,498.0,663.0,33.0,A,23,8722,0.0
-1.0,167,가동,730.0,113,116,100.0,103.0,332.0,49.0,140.0,140.0,193.0,178.0,486.0,715.0,32.0,A,3,8412,0.0
-1.0,220,가동,708.0,117,118,110.0,113.0,330.0,50.0,104.0,186.0,256.0,149.0,476.0,710.0,31.0,A,23,8917,0.0
77.0,157,가동,715.0,119,121,110.0,112.0,330.0,43.0,178.0,123.0,273.0,199.0,485.0,702.0,38.0,A,23,8722,0.0
37.0,110,가동,721.0,137,120,110.0,112.0,330.0,50.0,174.0,122.0,267.0,183.0,487.0,705.0,37.0,A,23,8722,0.0
-1.0,82,가동,708.0,119,120,110.0,112.0,330.0,51.0,105.0,172.0,248.0,146.0,473.0,706.0,32.0,A,23,8917,0.0
-1.0,5,가동,712.0,119,117,110.0,112.0,162.0,55.0,102.0,123.0,180.0,119.0,471.0,702.0,27.0,A,23,8917,1.0
-1.0,164,가동,733.0,120,120,110.0,112.0,320.0,54.0,227.0,160.0,135.0,226.0,197.0,730.0,35.0,A,6,8412,0.0
63.0,152,가동,732.0,117,120,100.0,101.0,330.0,44.0,236.0,180.0,257.0,166.0,576.0,706.0,32.0,A,23,8722,0.0
-1.0,11,가동,709.0,116,119,140.0,143.0,333.0,50.0,176.0,133.0,139.0,279.0,515.0,712.0,28.0,A,23,8412,0.0
-1.0,110,가동,729.0,124,124,110.0,113.0,330.0,52.0,231.0,202.0,234.0,212.0,478.0,704.0,31.0,A,23,8573,0.0
46.0,87,가동,719.0,122,124,110.0,112.0,331.0,52.0,174.0,126.0,299.0,185.0,469.0,705.0,36.0,A,23,8722,0.0
37.0,107,가동,729.0,116,119,100.0,101.0,330.0,48.0,245.0,183.0,265.0,170.0,584.0,705.0,34.0,A,23,8722,0.0
65.0,21,가동,728.0,115,121,105.0,107.0,331.0,47.0,189.0,132.0,152.0,193.0,528.0,686.0,24.0,A,23,8917,0.0
75.0,114,가동,719.0,119,120,110.0,113.0,330.0,48.0,176.0,123.0,179.0,268.0,457.0,707.0,37.0,A,23,8722,0.0
32.0,75,가동,729.0,119,122,110.0,112.0,328.0,52.0,197.0,183.0,268.0,181.0,438.0,701.0,32.0,A,23,8917,0.0
-1.0,23,가동,707.6027529582226,117,120,140.0,144.0,333.0,50.0,163.0,123.0,112.0,109.0,520.0,700.0,36.0,A,23,8412,0.0
82.0,293,가동,729.0,119,123,105.0,107.0,324.0,45.0,203.0,181.0,222.0,252.0,483.0,683.0,31.0,A,23,8722,0.0
-1.0,248,가동,731.0,118,119,110.0,112.0,332.0,55.0,226.0,160.0,134.0,218.0,201.0,729.0,34.0,A,6,8412,0.0
56.0,68,가동,711.0,119,121,110.0,112.0,333.0,54.0,162.0,183.0,159.0,140.0,471.0,707.0,29.0,A,23,8412,0.0
-1.0,243,가동,711.0,122,123,110.0,112.0,331.0,49.0,103.0,164.0,225.0,144.0,489.0,705.0,32.0,A,23,8917,0.0
-1.0,156,가동,731.0,121,123,110.0,112.0,331.0,49.0,132.0,157.0,94.0,161.0,447.0,709.0,34.0,A,23,8573,0.0
33.0,293,가동,719.0,119,119,109.0,112.0,331.0,54.0,180.0,129.0,187.0,274.0,463.0,696.0,38.0,A,23,8722,0.0
-1.0,100,가동,729.0,117,121,110.0,112.0,333.0,52.0,221.0,160.0,133.0,222.0,174.0,715.0,34.0,A,6,8412,0.0
49.0,117,가동,730.0,119,121,110.0,112.0,329.0,45.0,209.0,191.0,286.0,190.0,447.0,690.0,31.0,A,23,8917,0.0
66.0,312,가동,724.0,117,120,110.0,112.0,329.0,53.0,204.0,186.0,272.0,182.0,440.0,704.0,32.0,A,23,8917,0.0
65.0,229,가동,722.0,119,119,110.0,112.0,330.0,51.0,175.0,135.0,303.0,189.0,478.0,705.0,35.0,A,23,8722,0.0
55.0,142,가동,728.0,115,118,110.0,112.0,329.0,51.0,183.0,180.0,261.0,181.0,438.0,704.0,31.0,A,23,8917,0.0
-1.0,209,가동,729.0,118,119,110.0,112.0,332.0,50.0,222.0,163.0,133.0,213.0,175.0,720.0,34.0,A,6,8412,0.0
60.0,206,가동,729.0,115,117,110.0,112.0,325.0,55.0,180.0,179.0,259.0,177.0,424.0,705.0,30.0,A,23,8917,0.0
-1.0,41,가동,730.0,114,118,110.0,112.0,322.0,53.0,229.0,151.0,130.0,220.0,150.0,712.0,34.0,A,6,8412,0.0
100.0,180,가동,709.0,133,128,110.0,112.0,324.0,45.0,145.0,155.0,173.0,180.0,500.0,692.0,34.0,A,23,8600,0.0
-1.0,11,가동,709.0,116,119,110.0,112.0,333.0,51.0,156.0,168.0,162.0,132.0,477.0,695.0,29.0,A,23,8412,0.0
91.0,118,가동,730.0,116,119,105.0,106.0,325.0,51.0,203.0,170.0,219.0,246.0,466.0,668.0,33.0,A,23,8722,0.0
67.0,99,가동,724.0,117,119,110.0,112.0,329.0,49.0,204.0,185.0,273.0,182.0,443.0,701.0,31.0,A,23,8917,0.0
-1.0,206,가동,729.0,118,118,110.0,112.0,332.0,54.0,224.0,162.0,136.0,222.0,193.0,711.0,34.0,A,6,8412,0.0
-1.0,194,가동,710.0,118,118,110.0,113.0,331.0,52.0,102.0,185.0,255.0,151.0,484.0,706.0,34.0,A,23,8917,0.0
-1.0,13,가동,717.0,130,131,100.0,102.0,155.0,50.0,147.0,144.0,208.0,163.0,451.0,701.0,33.0,A,3,8917,1.0
56.0,16,가동,731.0,114,117,110.0,112.0,329.0,50.0,168.0,171.0,244.0,169.0,420.0,703.0,27.0,A,23,8917,0.0
-1.0,225,가동,712.0,120,122,110.0,112.0,330.0,54.0,104.0,178.0,225.0,148.0,481.0,712.0,32.0,A,23,8917,0.0
-1.0,159,가동,732.0,120,121,100.0,101.0,325.0,54.0,248.0,154.0,210.0,186.0,478.0,703.0,35.0,A,3,8917,0.0
-1.0,261,가동,732.0,118,119,110.0,112.0,327.0,53.0,226.0,159.0,133.0,224.0,181.0,723.0,33.0,A,6,8412,0.0
-1.0,194,가동,709.0,121,123,110.0,113.0,333.0,47.0,162.0,125.0,162.0,146.0,474.0,708.0,38.0,A,23,8412,0.0
86.0,126,가동,725.0,118,120,105.0,107.0,324.0,46.0,205.0,186.0,222.0,254.0,474.0,681.0,32.0,A,23,8722,0.0
-1.0,34,가동,731.0,114,116,110.0,112.0,333.0,48.0,223.0,147.0,125.0,217.0,178.0,706.0,31.0,A,6,8412,0.0
-1.0,18,가동,709.0,117,120,140.0,144.0,334.0,48.0,179.0,139.0,155.0,288.0,510.0,707.0,32.0,A,23,8412,0.0
-1.0,289,가동,709.0,118,120,140.0,144.0,333.0,53.0,167.0,145.0,167.0,298.0,516.0,693.0,35.0,A,23,8412,0.0
94.0,210,가동,701.0,117,120,110.0,112.0,329.0,43.0,176.0,181.0,237.0,178.0,421.0,702.0,31.0,A,23,8917,0.0
74.0,33,가동,713.0,122,123,100.0,102.0,332.0,43.0,227.0,169.0,245.0,155.0,500.0,706.0,30.0,A,23,8722,0.0
79.0,61,가동,729.0,117,119,105.0,106.0,325.0,54.0,213.0,187.0,227.0,263.0,426.0,661.0,34.0,A,23,8722,0.0
95.0,124,가동,681.0,120,121,110.0,112.0,330.0,43.0,169.0,126.0,167.0,247.0,441.0,705.0,38.0,A,23,8722,0.0
55.0,73,가동,731.0,116,118,110.0,112.0,329.0,51.0,182.0,181.0,262.0,182.0,429.0,702.0,30.0,A,23,8917,0.0
-1.0,244,가동,707.6027529582226,128,131,140.0,145.0,333.0,48.0,182.0,145.0,172.0,156.0,497.0,716.0,36.0,A,23,8412,0.0
24.0,145,가동,719.0,118,119,110.0,111.0,331.0,51.0,177.0,131.0,304.0,189.0,468.0,702.0,38.0,A,23,8722,0.0
-1.0,116,가동,733.0,116,117,110.0,112.0,332.0,52.0,223.0,158.0,130.0,215.0,189.0,706.0,33.0,A,6,8412,0.0
-1.0,148,가동,731.0,118,120,110.0,112.0,331.0,54.0,221.0,132.0,127.0,207.0,202.0,713.0,32.0,A,6,8412,0.0
-1.0,204,가동,713.0,123,124,110.0,112.0,331.0,55.0,230.0,194.0,160.0,209.0,581.0,711.0,32.0,A,23,8573,0.0
-1.0,48,가동,708.0,116,118,110.0,112.0,330.0,55.0,102.0,181.0,250.0,148.0,481.0,702.0,33.0,A,23,8917,0.0
-1.0,121,가동,711.0,115,115,110.0,112.0,332.0,56.0,102.0,174.0,186.0,147.0,483.0,707.0,30.0,A,23,8917,0.0
56.0,260,가동,729.0,119,119,100.0,101.0,330.0,47.0,246.0,182.0,261.0,166.0,525.0,704.0,34.0,A,23,8722,0.0
-1.0,127,가동,733.0,114,119,100.0,102.0,330.0,52.0,125.0,152.0,213.0,194.0,493.0,712.0,32.0,A,3,8412,0.0
-1.0,311,가동,732.0,115,137,110.0,111.0,323.0,52.0,205.0,163.0,132.0,209.0,182.0,714.0,31.0,A,6,8412,0.0
44.0,251,가동,719.0,120,122,110.0,112.0,331.0,50.0,165.0,131.0,282.0,171.0,474.0,700.0,35.0,A,23,8722,0.0
-1.0,133,가동,713.0,119,120,110.0,112.0,330.0,56.0,102.0,172.0,184.0,147.0,480.0,712.0,35.0,A,23,8917,0.0
-1.0,225,가동,732.0,121,124,110.0,112.0,330.0,56.0,234.0,206.0,237.0,216.0,477.0,703.0,31.0,A,23,8573,0.0
-1.0,155,가동,722.0,118,121,100.0,101.0,327.0,51.0,195.0,151.0,194.0,188.0,483.0,715.0,35.0,A,3,8917,0.0
-1.0,171,가동,730.0,121,124,110.0,112.0,331.0,54.0,236.0,202.0,213.0,217.0,534.0,710.0,29.0,A,23,8573,0.0
-1.0,161,가동,713.0,116,117,110.0,112.0,331.0,42.0,102.0,180.0,257.0,145.0,484.0,700.0,32.0,A,23,8917,0.0
-1.0,5,가동,729.0,115,118,110.0,112.0,159.0,50.0,204.0,139.0,85.0,168.0,153.0,704.0,28.0,D,6,8412,1.0
-1.0,96,가동,731.0,122,116,110.0,112.0,313.0,49.0,212.0,156.0,126.0,210.0,391.0,723.0,32.0,A,6,8412,0.0
-1.0,258,가동,710.0,124,126,110.0,112.0,331.0,54.0,103.0,166.0,221.0,144.0,486.0,695.0,33.0,A,23,8917,0.0
49.0,13,가동,729.0,116,120,105.0,106.0,327.0,55.0,203.0,169.0,216.0,251.0,382.0,671.0,28.0,A,23,8722,0.0
72.0,270,가동,711.0,117,126,115.0,117.0,325.0,45.0,168.0,180.0,194.0,151.0,491.0,698.0,31.0,A,23,8600,0.0
-1.0,289,가동,730.0,116,116,110.0,111.0,314.0,48.0,212.0,161.0,129.0,209.0,395.0,725.0,33.0,A,6,8412,0.0
-1.0,40,가동,711.0,121,121,110.0,112.0,332.0,47.0,88.0,133.0,141.0,125.0,455.0,702.0,32.0,A,23,8917,1.0
-1.0,270,가동,729.0,121,123,110.0,112.0,330.0,55.0,233.0,208.0,236.0,214.0,477.0,701.0,33.0,A,23,8573,0.0
19.0,161,가동,728.0,127,127,105.0,107.0,325.0,53.0,201.0,175.0,217.0,254.0,473.0,690.0,33.0,A,23,8722,0.0
-1.0,184,가동,729.0,121,122,100.0,101.0,323.0,53.0,131.0,163.0,210.0,199.0,542.0,718.0,35.0,A,23,8412,0.0
-1.0,275,가동,730.0,120,122,110.0,112.0,321.0,56.0,131.0,161.0,125.0,170.0,176.0,708.0,34.0,A,6,8412,0.0
-1.0,233,가동,727.0,170,122,110.0,112.0,331.0,53.0,217.0,175.0,204.0,187.0,474.0,707.0,31.0,A,23,8573,0.0
-1.0,169,가동,712.0,119,119,110.0,112.0,330.0,54.0,139.0,170.0,225.0,70.0,480.0,705.0,34.0,A,23,8917,0.0
-1.0,225,가동,714.0,124,124,110.0,112.0,331.0,51.0,106.0,196.0,100.0,206.0,530.0,702.0,31.0,A,23,8573,0.0
-1.0,94,가동,728.0,123,125,110.0,111.0,314.0,56.0,211.0,155.0,125.0,205.0,406.0,706.0,34.0,A,6,8412,0.0
-1.0,187,가동,710.0,122,123,110.0,112.0,330.0,50.0,102.0,172.0,228.0,145.0,487.0,708.0,34.0,A,23,8917,0.0
51.0,142,가동,719.0,156,119,110.0,111.0,330.0,47.0,173.0,125.0,176.0,265.0,452.0,705.0,38.0,A,23,8722,0.0
